,Unnamed: 0_x,filename,file_size,pixels,prompt_0,prompt_1,prompt_2,prompt_3,prompt_4,prompt_5,prompt_6,prompt_7,Unnamed: 0_y,caption,score,compress_rat,scores
944,944,3_1527380684364726272.png,47576,31500,no,no,no,yes,no,yes,plant,no,944,a woman working on a laptop,0.3072512447834015,5.296788296620145,mb
945,945,3_1414666247539773444.png,46211,36675,no,yes,yes,no,no,no,plant,yes,945,a cd with the cover of a black and white photo,0.9428943991661072,6.349137651208586,y
946,946,3_1553854516507955200.png,63191,49725,no,no,yes,no,no,no,plant,yes,946,the surface of the moon,0.9944928884506226,6.295200265860645,y
947,947,3_1194997186582532097.png,82001,35550,yes,no,no,yes,yes,no,plant,yes,947,two people sitting on a bench,0.013655511662364,3.4682503871904,n
948,948,3_1545191182086569985.png,51596,32850,no,no,no,no,no,yes,plant,yes,948,a plane flying in the sky,0.2870382964611053,5.093418094425925,y
949,949,3_1556966111127683072.png,43527,28575,no,yes,no,yes,no,no,plant,no,949,a group of children in a classroom,0.6995452642440796,5.251912605968709,y
950,950,3_1436352639609057285.png,22167,50625,no,no,no,no,no,no,plant,yes,950,a brass plated brass plated brass plated brass plated brass plated,0.9827637672424316,18.270401948842874,n
951,951,3_1451504046133628929.png,104283,50625,yes,no,no,no,no,no,plants,yes,951,a flower garden in front of a building,0.9696179628372192,3.8836627254681972,y
952,952,3_1459220711889899523.png,37324,25425,no,yes,no,no,no,yes,plant,no,952,a bowl of popcorn and a bowl of popcorn,0.9941684007644652,5.449576679884257,y
953,953,3_1517566163647184897.png,54848,42525,yes,yes,no,no,yes,no,plant,yes,953,a group of whales in the water,0.9310945868492126,6.202596266044341,y
954,954,3_1356241344780500994.png,40409,25425,yes,yes,no,yes,no,no,plant,yes,954,a woman with flowers in the background,0.7967730760574341,5.03353213393056,y
955,955,3_1494687157302276099.png,77896,38025,no,no,no,no,no,no,plant,yes,955,a building made out of lego blocks,0.919395923614502,3.9052069425901204,y
956,956,3_1542515844848046093.png,45372,43425,yes,no,yes,yes,yes,no,plant,no,956,a man with a beard,0.6231845617294312,7.656704575509124,y
957,957,3_1455529584519155717.png,43815,28575,no,no,no,yes,yes,yes,plant,yes,957,a man in a blue shirt,0.7990508079528809,5.217391304347826,y
958,958,3_1351896988481155072.png,73388,34875,no,no,no,no,no,no,plant,no,958,an american flag with the words lincoln and johnson,0.9999665021896362,3.8017114514634547,y
959,959,3_1508791164618657793.png,77253,50400,yes,yes,no,yes,no,no,plant,no,959,a woman holding a child,0.3422606289386749,5.219214787775232,mb
960,960,3_1445377384027414529.png,58765,40500,yes,no,yes,no,no,yes,plant,yes,960,an airplane flying in the air,0.2760299444198608,5.513485918488897,y
961,961,3_1374765505077252102.png,23995,28575,no,yes,no,yes,no,no,plant,no,961,a group of people with the words transforming the american table,0.9999700784683228,9.526984788497604,y
962,962,3_1542901785827885056.png,93997,50625,no,no,no,yes,no,no,plants,no,962,a man with a beard,0.5358662009239197,4.30864814834516,y
963,963,3_1352673382186307586.png,72219,35775,no,yes,no,yes,yes,no,plant,no,963,a baseball card with the name of a player,0.9575697779655457,3.9629460391309768,y
964,964,3_1384558648354123778.png,43291,23175,yes,yes,no,no,no,no,plant,no,964,an american flag with the words scientific american,0.9999260902404784,4.282645353537687,n
965,965,3_1422547110512181263.png,63460,36450,yes,no,no,no,no,no,plants,yes,965,a large field with lots of green plants,0.1044203042984008,4.595020485345099,n
966,966,3_1525445911094218752.png,52476,32625,yes,no,no,yes,no,no,plants,yes,966,a group of people building a house,0.9589577913284302,4.973702263892065,y
967,967,3_1496575681156853766.png,46145,40500,yes,no,no,yes,no,no,plant,no,967,a man in a suit and tie,0.1295405775308609,7.021345757936938,mb
968,968,3_1554590352362840065.png,70210,36450,no,no,no,no,no,yes,plant,yes,968,an astronaut on the moon,0.9599062204360962,4.153254522147842,y
969,969,3_1500899463040229389.png,42969,33075,no,no,no,no,no,no,plant,no,969,a book with writing on it,0.917842447757721,6.157927808420023,y
970,970,3_1306726817722761217.png,17581,28575,no,no,yes,yes,no,yes,plant,no,970,two men sitting next to each other men,0.7110419869422913,13.002673340538081,y
971,971,3_1461786438211616770.png,54217,50625,yes,yes,no,yes,no,no,plant,no,971,a quote on a blue background,0.9973892569541932,7.469981740044635,y
972,972,3_1456652107784732677.png,59301,28575,no,yes,no,no,no,no,books,no,972,some books on a shelf,0.918956995010376,3.8549096979814843,y
973,973,3_1531712424688201728.png,75056,33975,no,no,no,yes,no,yes,plants,yes,973,a group of people standing around a tree,0.987991988658905,3.621296098912812,y
974,974,3_1301584544471166978.png,53237,50625,yes,yes,no,yes,no,no,plant,yes,974,a blue background with a quote from rachel rosen,0.9999655485153198,7.607491030674155,y
975,975,3_1514321063668191235.png,27691,28575,yes,yes,yes,yes,no,no,plant,no,975,a man in a suit and tie,0.0117401303723454,8.255389837853453,y
976,976,3_1531637085534404608.png,64480,50625,no,no,no,yes,no,no,plants,no,976,a group of people sitting in chairs,0.6843400597572327,6.2810173697270475,y
977,977,3_1424015016567709703.png,79402,39150,yes,no,no,yes,no,no,plant,yes,977,a man in a suit and tie standing in front of a building,0.0066541736014187,3.944485025566107,y
978,978,3_1387539633249062916.png,89841,50400,no,no,no,yes,yes,yes,plants,no,978,a man climbing a mountain,0.4686704874038696,4.487928673990717,n
979,979,3_1359886300845723652.png,31971,28575,yes,no,no,no,yes,no,plant,yes,979,a basket,0.5181949138641357,7.150229895843108,y
980,980,3_1501267038999924740.png,44745,27450,no,yes,no,yes,no,no,plant,yes,980,two people sitting at a table in front of a screen,0.6542342305183411,4.9078109285953735,y
981,981,3_1392477534885928963.png,21673,28575,no,yes,no,no,no,no,plant,no,981,a screen with a video player on it,0.2702649235725403,10.547686060997554,y
982,982,3_1448389215750737920.png,67699,38025,no,yes,yes,no,no,no,plant,no,982,a letter from a man in a suit,0.9094067811965942,4.493419400581988,n
983,983,3_1526224108618452993.png,31592,25875,no,no,no,no,yes,no,plant,yes,983,a fish,0.920285940170288,6.552291719422638,y
984,984,3_1526919877805621249.png,49250,25875,no,no,yes,yes,no,no,plants,no,984,a man in a hat and a woman in a dress,0.0593723691999912,4.2030456852791875,y
985,985,3_1500808606052196362.png,91790,40725,no,no,no,no,no,no,flowers,no,985,some yellow flowers on the ground,0.9970782995224,3.54940625340451,y
986,986,3_1402303446901010437.png,57470,28800,yes,no,no,no,yes,no,plants,yes,986,a lake filled with water lilies,0.2026986628770828,4.00904819906038,y
987,987,3_1404515966520893442.png,36260,50625,no,no,no,no,yes,no,plant,yes,987,a button with the words we are the dream on it,0.9999500513076782,11.169332597904026,y
988,988,3_1283076785035517959.png,34208,25425,yes,no,no,no,no,yes,plant,yes,988,a ring made out of metal,0.9847106337547302,5.945977549111319,y
989,989,3_1525442452668170240.png,85752,38025,no,no,no,no,no,no,plant,yes,989,a plant in front of a building,0.9695180058479308,3.547439126784215,y
990,990,3_1542236493749559298.png,61992,33750,no,yes,no,yes,no,no,plants,no,990,a group of people standing around a table,0.8478742241859436,4.355400696864112,y
991,991,3_1522556229645656069.png,89996,40500,yes,no,no,no,no,yes,flowers,yes,991,flowers in front of a sculpture,0.9989529848098756,3.6001600071114273,y
992,992,3_1428006277842620424.png,39509,35325,no,yes,yes,yes,no,no,plant,no,992,a woman in a room,0.0099298255518078,7.15280062770508,n
993,993,3_1532754744845996032.png,47450,30375,yes,yes,no,yes,no,no,plant,yes,993,a spiral with a quote on it,0.392235517501831,5.12118018967334,mb
994,994,3_1462507359280975884.png,30651,48825,yes,no,no,no,yes,yes,plant,yes,994,a red and black radio,0.9950851798057556,12.743466771067828,y
995,995,3_1489267264641773584.png,69163,35550,no,no,no,yes,yes,no,plant,yes,995,a woman selling food on the street,0.820600152015686,4.1120252157945725,y
996,996,3_1416018283917160448.png,30066,25650,no,no,no,no,no,yes,plant,yes,996,"two different cells, one with a single cell and the other with a single cell",0.9272500872612,6.824985032927559,n
997,997,3_1319262845884923904.png,33962,25425,no,yes,no,no,no,no,plant,no,997,a bird sitting on top of a tree,0.0800971090793609,5.989046581473412,y
998,998,3_1543233529886146563.png,94062,50625,no,yes,no,yes,no,no,plants,no,998,a man sitting at a table,0.2203560769557953,4.305670727817822,y
999,999,3_1367586091033837568.png,48065,39150,no,no,no,yes,no,no,plant,no,999,a stamp with a woman's face,0.9848816990852356,6.51617601165089,y
